,name,price,rating,wifi,GPS,NFC,voice_calling,Bluetooth,Bluetooth_calling,display_size_inches,Touch,ram_gb,memory_inbuilt,water_resistance,dust_proof,scratch_resistance,heart_rate_monitor,Blood_Pressure_monitor,calorie_count,sleep_monitor,step_count,Pedometer,Blood_oxygen,Altimeter,alarm_clock,stopwatch,reminder,timer,battery
678,Fire Boltt Saturn Smartwatch,3999,4.1,False,False,False,False,Bluetooth,True,1.78,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
679,Fire Boltt Talk 3 Smartwatch,2199,4.0,False,False,False,False,Bluetooth,True,1.28,True,,,False,True,False,True,False,True,True,True,False,True,False,False,False,False,False,
680,Ambrane Wise Eon Max Smartwatch,1299,4.45,False,False,False,False,Bluetooth,True,2.01,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
681,Alt Vibe Smartwatch,899,4.45,False,False,False,False,Bluetooth 5.1,True,1.38,True,,,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,
682,boAt Wave Lynk Voice Smartwatch,1199,4.0,False,False,False,False,Bluetooth 5.0,True,1.69,True,,,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,7days Battery
683,Fire Boltt Astro Smartwatch,1499,4.6,False,False,False,False,Bluetooth 5.0,True,1.78,True,,,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,
684,Samsung Galaxy Watch 5 Golf Edition 45mm,46999,4.65,False,True,True,False,Bluetooth 5.2,True,1.2,True,1.5,16.0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,
685,Fire Boltt Talk Ultra Smartwatch,1599,4.65,False,False,False,False,Bluetooth 5.0,True,1.39,True,,,False,True,True,True,False,True,True,True,False,True,False,False,False,False,False,
686,Titan Talk S Smartwatch,5899,4.4,False,False,False,False,Bluetooth 5.2,True,1.78,True,,,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,
687,Pebble Cosmos Luxe 2.0 Smartwatch,4199,4.6,False,False,False,False,Bluetooth 5.0,True,1.43,True,,,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,
688,Fastrack Reflex Beat Plus Smartwatch,1799,4.25,False,False,False,False,Bluetooth,False,1.69,True,,,False,True,True,True,False,False,True,True,False,True,False,True,True,True,True,
689,TAG Heuer Connected Calibre E4 Sports Edition Smartwatch,207999,4.75,True,False,True,False,Bluetooth 5.0,False,1.39,True,,,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,1day Battery
690,TAG Heuer Connected Calibre E4 Smartwatch,187999,4.25,True,False,True,False,Bluetooth,False,1.28,True,,,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1day Battery
691,Giordano GT-01 Smartwatch,3420,4.3,False,False,False,False,Bluetooth 4.0,True,1.28,True,0.125,,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,
692,boAt Wave Style Call Smartwatch,1099,4.55,False,False,False,False,Bluetooth 5.0,True,1.69,True,,,False,True,False,True,False,False,True,True,True,True,False,False,False,False,False,
693,Dizo Watch D Ultra,3299,4.5,False,False,False,False,Bluetooth 5.2,True,1.78,True,,,False,True,True,True,False,True,True,True,False,True,False,False,False,False,False,
694,Pebble Cosmos Grande Smartwatch,2799,4.0,False,False,False,False,Bluetooth 5.0,True,2.1,True,,,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,
695,boAt Wave Infinity Smartwatch,1299,4.5,False,False,False,False,Bluetooth 5.1,True,1.85,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,7days Battery
696,Bymaya A1104 Smartwatch,415,4.6,False,False,False,False,Bluetooth,False,1.34,True,,,False,False,False,True,True,True,True,True,False,False,False,True,False,False,False,5days Battery
697,Fire Boltt Supernova Smartwatch,1499,4.45,False,False,False,False,Bluetooth 5.0,True,1.78,True,,,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,
698,Zebronics Zeb-Iconic Lite Smartwatch,1999,4.75,False,False,False,False,Bluetooth 5.1,True,1.78,True,,,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,
699,Noise NoiseFit Twist Smartwatch,1199,4.45,False,False,False,False,Bluetooth 5.3,True,1.38,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
700,Imoo Watch Phone Z6,13990,4.5,True,True,False,True,Bluetooth,False,1.41,True,,8.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,
701,Imoo Watch Phone Z1,7990,4.65,True,True,False,True,Bluetooth,False,1.3,True,,8.0,True,False,False,False,False,False,False,True,True,False,False,True,True,True,True,
702,Gizmore Blaze Max Smartwatch,1499,4.05,False,False,False,False,Bluetooth 5.0,True,1.85,True,,,False,False,True,True,False,True,False,True,False,True,True,False,False,False,False,
703,Compaq Q Watch Dimension Series Smartwatch,2618,4.15,False,False,False,False,Bluetooth,True,1.81,True,,,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,
704,Fire Boltt Rocket Smartwach,994,4.05,False,False,False,False,Bluetooth 5.0,True,1.3,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
705,Syska Stellar Smartwatch,1698,4.1,False,False,False,False,Bluetooth,True,1.28,True,,,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,1.5days Battery
706,boAt Wave Beat Call Smartwatch,999,4.1,False,False,False,False,Bluetooth 5.0,True,1.69,True,,,False,True,False,True,False,False,True,True,True,True,False,False,False,False,False,
707,Pebble Cosmos Engage Smartwatch,994,4.75,False,False,False,False,Bluetooth 5.0,True,1.95,True,,,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,
708,beatXP Marv Super Smartwatch,1099,4.25,False,False,False,False,Bluetooth 5.1,True,2.0,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,7days Battery
709,boAt Wave Edge Smartwatch,1199,4.7,False,False,False,False,Bluetooth 5.1,True,1.85,True,,,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,
710,beatXP Vega Smartwatch,1299,4.3,False,False,False,False,Bluetooth 5.2,True,1.43,True,,,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,
711,Fire Boltt Ninja Calling Pro Plus Smartwatch,999,4.65,False,False,False,False,Bluetooth 5.0,True,1.83,True,,,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,5days Battery
712,Redmi Watch 3,16999,4.15,False,True,False,False,Bluetooth 5.2,True,1.75,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
713,Fire Boltt Hercules Smartwatch,1599,4.05,False,False,False,False,Bluetooth 5.0,True,1.83,True,,,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,7days Battery
714,Fire Boltt Rise Smartwatch,1299,4.2,False,False,False,False,Bluetooth 5.0,True,1.85,True,,,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,7days Battery
715,Kospet Tank T2 Smartwatch,7999,4.55,False,False,False,False,Bluetooth 5.0,True,1.43,True,0.0625,,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,
716,RD Concur X-30 Smartwatch,1599,4.75,False,False,False,False,Bluetooth 5.1,True,1.69,True,,,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,
717,boAt Wave Electra Smartwatch,1299,4.1,False,False,False,False,Bluetooth,True,1.81,True,,,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,7days Battery
718,Fire Boltt Celsius Smartwatch,894,4.65,False,False,False,False,Bluetooth 5.0,False,1.91,True,,,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,8days Battery
719,Fire Boltt Epic Plus Smartwatch,1199,4.4,False,False,False,False,Bluetooth 5.0,False,1.83,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,7days Battery
720,Noise HRX Bounce Smartwatch,1164,4.1,False,False,False,False,Bluetooth 5.1,True,1.39,True,,,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,
721,Noise NoiseFit Crew Smartwatch,1199,4.0,False,False,False,False,Bluetooth,True,1.38,True,,,False,False,True,True,False,True,True,True,True,True,False,False,False,False,False,
722,Salora uWear SSW-003 Smartwatch,2999,4.35,False,False,False,False,Bluetooth,True,2.1,True,,,False,True,False,True,False,True,True,True,False,True,False,False,False,False,False,
723,Garmin Vivofit Jr 3 Kids Smartwatch,4799,4.1,False,False,False,False,Bluetooth,False,0.56,True,,,False,True,False,False,False,False,True,True,True,False,False,True,True,True,True,
724,Cosmo JrTrack 2 SE Kids Smartwatch,7199,4.35,False,True,False,True,,False,,True,,,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,
725,XPLORA X5 Play  Kids Smartwatch,18799,4.2,False,True,False,True,,False,1.4,True,,,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,
726,Spacetalk Adventurer Kids Smartwatch,15999,4.5,False,True,False,True,Bluetooth 4.2,True,,True,,,False,False,False,True,False,False,False,True,True,False,False,True,True,True,True,
727,TickTalk 4 Smartwatch,15999,4.55,True,True,False,True,Bluetooth 4.2,False,1.54,True,1.0,8.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,
728,Oppo Watch 3 Pro,23500,4.1,False,True,True,True,Bluetooth 5.0,True,1.91,True,1.0,32.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,
729,Sekyo S2 Kids Smartwatch,2428,4.45,False,True,False,True,,False,1.54,True,0.125,,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,
730,Sekyo S1 Smartwatch,2324,4.75,False,True,False,True,,False,,True,,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,
731,Gizmore Blaze X Smartwatch,1699,4.05,False,False,False,False,Bluetooth 5.0,True,1.85,True,,,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,5days Battery
732,Noise ColorFit Pro 4 Alpha Smartwatch,2099,4.4,False,False,False,False,Bluetooth 5.3,True,1.78,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
733,beatXP Exact Smartwatch,3499,4.25,False,False,False,False,Bluetooth 5.0,False,1.32,True,,,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,7days Battery
734,boAt Wave Arcade Smartwatch,1499,4.05,False,False,False,False,Bluetooth 5.0,True,1.8,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
735,Fire Boltt Tank Smartwatch,1499,4.75,False,False,False,False,Bluetooth,True,1.85,True,,,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,
736,Pebble Cosmos Endure Smartwatch,4699,4.5,False,False,False,False,Bluetooth 5.0,True,1.46,True,,,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,
737,Realme Watch 4,3999,4.3,False,False,False,False,Bluetooth 5.3,True,1.8,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
738,Ambrane Wise Glaze Smartwatch,1299,4.5,False,False,False,False,Bluetooth,True,1.78,True,,,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,7days Battery
739,Noise ColorFit Icon 3 Smartwatch,1199,4.6,False,False,False,False,Bluetooth 5.1,True,1.91,True,,,False,True,False,True,False,True,True,True,False,True,False,False,False,False,False,
740,Boult Rover Smartwatch,1999,4.15,False,False,False,False,Bluetooth 5.2,True,1.3,True,,,False,True,False,True,False,True,True,True,False,True,False,False,False,False,False,
741,Mibro Lite 2 Smartwatch,4999,4.5,False,False,False,False,Bluetooth,True,1.3,True,,,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,
742,Huawei Watch Kids 5X,35999,4.6,True,True,False,True,Bluetooth,True,1.41,True,1.0,8.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,
743,Xiaomi Watch S2 46mm,12999,4.7,False,True,False,False,Bluetooth 5.2,True,1.43,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
744,beatXP Marv Smartwatch,1299,4.5,False,False,False,False,Bluetooth 5.3,True,1.85,True,,,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,
745,beatXP Unbound Smartwatch,1499,4.05,False,False,False,False,Bluetooth,True,1.78,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
746,Alt OG Max Smartwatch,999,4.3,False,False,False,False,Bluetooth,True,1.8,True,,,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,
747,FLiX Sprint S21 Talkon Smartwatch,2441,4.0,False,False,False,False,Bluetooth 5.0,True,1.81,True,,,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,
748,Garmin Bounce Kids Smartwatch,11999,4.55,True,True,False,True,Bluetooth,False,1.3,True,,,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,2days Battery
749,Motorola Moto Watch 150,12300,4.3,True,True,True,False,Bluetooth 5.0,False,1.2,True,,,False,True,False,True,False,True,True,True,True,True,True,False,False,False,False,14days Battery
750,Motorola Moto Watch 200,12999,4.45,True,True,False,False,Bluetooth 5.3,True,1.78,True,,,False,True,False,True,False,True,True,True,True,True,True,False,False,False,False,
751,Dizo Watch R Talk Go,1999,4.2,False,False,False,False,Bluetooth 5.2,True,1.39,True,,,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,
752,Huawei Watch GT 3 SE,14399,4.2,False,True,False,False,Bluetooth,True,1.43,True,,,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,
753,boAt Wave Voice Smartwatch,1399,4.2,False,False,False,False,Bluetooth 5.1,True,1.69,True,,,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,
754,Boult Ridge Smartwatch,1499,4.45,False,False,False,False,Bluetooth 5.0,True,1.8,True,,,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,
755,Portronics Kronos X4 Smartwatch,1899,4.4,False,False,False,False,Bluetooth 5.0,True,1.85,True,,,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,
756,Turet Gator Smartwatch,4499,4.7,False,True,False,True,,False,1.3,True,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.25days Battery
757,Dizo Watch D Plus,1599,4.1,False,False,False,False,Bluetooth 5.1,False,1.85,True,,,False,True,True,True,False,True,True,True,False,True,True,False,False,False,False,14days Battery
758,Alt Lit Smartwatch,999,4.0,False,False,False,False,Bluetooth,True,1.85,True,,,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,
759,Pebble Cosmos Prime Smartwatch,3899,4.6,False,True,False,False,Bluetooth 5.0,True,1.91,True,,,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,
760,Xiaomi Haylou Solar Plus RT3 Smartwatch,3680,4.35,False,False,False,False,Bluetooth 5.3,True,1.43,True,,,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,
761,Huawei Watch GT Cyber,14160,4.25,True,True,True,False,Bluetooth,True,1.32,True,,,False,True,True,True,False,False,True,True,False,True,False,False,False,False,False,
762,Xiaomi Mi Rabbit 6X Ultraman Custom Edition Children's Smartwatch,8799,4.1,False,False,False,True,,False,1.52,True,,4.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,
763,LIGE Smartwatch,2592,4.05,False,False,True,False,Bluetooth 5.1,True,1.28,True,,,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,7days Battery
764,Itel Smartwatch 1GS,2999,4.3,False,False,False,False,Bluetooth,True,1.32,True,,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,7days Battery
765,Crossbeats Orbit Apex Smartwatch,2999,4.45,False,False,False,False,Bluetooth 5.1,True,1.4,True,,,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,
